user_id,movie_id,rating
242,139,5.0
242,94,4.0
242,158,3.5
242,172,4.0
242,25,4.5
242,123,3.0
242,127,4.0
242,147,3.5
242,51,4.0
242,182,4.5
242,57,5.0
242,132,2.5
242,34,3.5
242,37,4.0
242,200,5.0
242,22,4.5
242,175,3.0
242,104,5.0
242,73,2.5
242,177,4.0
242,27,3.0
243,169,4.0
243,78,4.5
243,85,5.0
243,182,4.5
243,119,4.0
243,172,4.0
243,152,3.5
243,134,3.5
243,133,3.5
243,148,3.5
243,69,3.0
243,34,4.5
243,84,3.5
243,109,4.0
243,96,4.0
243,170,4.0
243,38,3.0
243,149,4.5
243,9,5.0
243,99,4.0
243,162,3.0
243,13,4.0
243,51,2.5
243,47,2.5
243,4,4.0
243,37,2.5
243,163,4.0
243,197,3.5
243,61,2.5
243,42,3.5
243,102,4.5
243,83,4.5
243,3,2.5
243,147,4.5
243,124,4.5
243,166,5.0
243,89,3.5
243,49,3.5
243,161,4.0
243,191,3.5
243,104,4.5
243,116,4.5
243,55,5.0
243,117,4.5
243,68,2.0
243,140,3.0
243,113,2.5
243,31,2.5
243,72,2.5
243,132,2.5
243,87,3.5
243,150,4.5
243,48,4.5
243,66,4.0
243,88,3.5
243,125,3.0
243,141,5.0
243,157,5.0
243,25,4.0
243,146,3.5
243,192,3.5
243,156,2.0
243,17,4.0
243,94,4.5
243,110,5.0
243,7,5.0
244,29,4.5
244,31,3.5
244,141,4.5
244,183,3.5
244,76,3.0
244,33,4.0
244,89,3.0
244,79,3.5
244,116,3.5
244,112,3.0
244,142,5.0
244,22,5.0
244,130,4.0
244,47,3.5
244,102,5.0
244,131,3.5
244,50,2.5
244,37,3.0
244,175,2.0
244,57,5.0
244,5,4.0
244,51,3.0
244,91,4.5
244,135,3.5
244,154,4.5
244,39,4.5
244,145,5.0
244,136,3.5
244,177,4.5
244,13,5.0
244,137,3.0
244,93,4.5
244,139,3.0
244,59,4.0
244,173,5.0
244,43,3.5
244,96,4.5
244,41,4.5
244,26,2.0
244,165,4.5
244,159,3.0
244,58,2.5
244,182,5.0
244,168,3.5
244,109,5.0
244,52,3.5
244,72,3.0
244,171,4.5
244,103,4.5
244,196,4.0
244,100,3.5
244,134,5.0
244,108,5.0
244,122,3.0
244,120,3.5
244,83,4.5
244,35,3.5
244,77,2.5
244,1,4.5
244,20,4.5
244,65,3.5
244,80,3.5
244,54,4.5
244,18,4.5
244,16,4.0
244,106,4.0
244,36,3.0
244,197,4.0
244,124,5.0
244,42,3.0
244,63,3.5
244,101,3.0
244,163,3.0
245,58,3.5
245,71,4.0
245,36,4.0
245,103,3.0
245,32,3.5
245,186,4.0
245,190,3.5
245,150,4.5
245,173,5.0
245,39,4.5
245,53,4.5
245,114,4.5
245,37,2.5
245,192,5.0
245,199,3.5
245,84,4.5
245,3,3.5
245,164,5.0
245,31,3.5
245,134,3.5
245,80,2.5
245,135,3.0
245,27,3.0
245,161,4.0
246,191,3.0
246,157,4.5
246,117,5.0
246,40,4.5
246,19,4.0
246,194,4.5
246,185,4.0
246,88,3.0
246,70,3.0
246,11,4.5
246,98,3.0
246,66,4.5
246,29,4.0
246,161,4.0
246,120,3.0
246,110,5.0
246,150,5.0
246,44,4.5
246,182,5.0
246,178,5.0
246,125,4.5
246,75,3.0
246,58,2.0
246,134,3.5
246,27,3.5
246,23,4.5
246,155,4.5
246,154,5.0
246,93,3.5
246,62,4.0
246,127,4.5
246,111,3.5
246,108,4.5
246,15,3.0
246,164,5.0
246,176,3.0
246,72,2.0
246,71,4.0
246,65,4.5
246,131,4.0
246,85,5.0
246,168,5.0
246,162,4.0
246,92,2.5
246,22,3.5
246,4,3.5
246,26,3.0
246,180,4.0
246,63,5.0
246,184,4.0
246,170,2.5
246,57,4.5
246,112,3.5
246,69,3.0
247,144,5.0
247,156,3.0
247,145,5.0
247,97,4.0
247,199,2.5
247,133,3.5
247,171,4.0
247,98,1.0
247,11,4.0
247,155,5.0
247,28,4.5
247,152,3.5
247,165,4.5
247,26,2.5
247,148,4.0
247,25,4.5
247,31,3.5
247,62,4.0
247,93,3.0
247,149,5.0
247,173,3.5
247,191,3.0
247,108,5.0
247,101,3.5
247,192,4.5
247,89,3.0
247,166,4.5
247,113,4.0
247,118,3.0
247,147,3.0
247,134,3.0
247,10,3.5
247,103,3.0
247,161,4.5
247,111,5.0
247,7,4.5
247,56,4.5
247,146,3.5
247,47,3.0
247,188,3.0
247,85,4.5
247,187,3.5
247,75,2.0
247,106,3.5
247,8,3.0
247,117,5.0
247,65,5.0
247,92,5.0
247,175,2.5
247,91,3.5
247,64,4.5
248,179,4.5
248,163,3.0
248,68,2.5
248,197,3.5
248,42,3.5
248,54,5.0
248,143,4.5
248,141,5.0
248,166,3.0
248,83,5.0
248,190,4.5
248,103,3.5
248,90,4.0
248,45,3.0
248,128,5.0
248,23,3.5
248,86,4.0
248,91,4.5
248,158,4.5
248,138,4.0
248,59,4.0
248,82,3.5
248,79,3.5
248,26,2.5
248,24,3.5
248,164,3.5
248,104,4.0
248,81,5.0
248,160,5.0
248,186,3.0
248,175,3.0
248,48,5.0
248,98,2.5
248,52,3.5
248,198,4.0
248,125,4.5
248,188,2.5
248,87,5.0
248,113,3.0
248,93,3.5
248,41,4.5
248,44,4.0
248,191,3.5
248,5,3.5
248,29,4.0
248,49,2.5
248,149,4.0
248,80,3.0
248,130,3.0
249,159,4.5
249,179,2.5
249,20,3.0
249,51,4.0
249,24,4.0
249,196,3.5
249,183,4.5
249,154,4.5
249,170,3.0
249,104,4.5
249,68,3.0
249,38,4.0
249,184,4.0
249,88,3.0
249,137,3.0
249,91,3.5
249,102,5.0
249,35,2.0
249,99,3.0
249,27,3.0
249,76,3.5
249,158,3.5
249,146,4.5
249,22,5.0
249,83,4.5
249,58,4.0
249,114,3.5
249,11,4.0
249,63,5.0
249,141,5.0
249,40,4.5
249,71,4.5
249,7,4.5
249,127,4.0
249,175,2.0
249,57,4.5
249,172,4.0
249,166,4.5
249,113,4.5
249,56,2.5
249,189,5.0
249,4,3.5
249,180,4.5
249,164,4.5
249,6,4.0
250,50,3.5
250,106,4.0
250,48,4.0
250,133,2.5
250,149,4.5
250,103,4.0
250,161,5.0
250,148,4.5
250,100,2.5
250,67,3.0
250,181,5.0
250,94,3.0
250,68,2.5
250,111,4.0
250,95,5.0
250,189,5.0
250,61,2.5
250,82,3.0
250,139,3.0
250,92,4.5
250,20,3.0
250,178,4.0
250,35,3.0
250,83,5.0
250,64,4.5
250,138,4.5
250,196,4.0
250,33,5.0
250,25,4.0
250,130,3.5
250,122,3.5
250,175,3.0
250,81,4.0
250,27,2.5
250,155,4.0
250,59,4.5
250,90,4.0
250,142,5.0
250,58,3.5
250,120,3.0
250,69,3.0
250,193,3.5
250,14,4.0
250,118,4.5
250,113,3.5
250,128,4.0
250,152,4.0
250,112,3.0
250,17,3.5
250,44,4.0
250,6,2.5
250,144,4.0
250,115,3.5
250,174,3.0
250,15,2.0
250,89,2.5
251,185,4.0
251,71,5.0
251,146,4.0
251,65,5.0
251,187,4.0
251,8,2.0
251,183,4.0
251,154,5.0
251,126,4.5
251,111,4.0
251,181,5.0
251,35,2.5
251,102,4.0
251,56,2.5
251,170,3.0
251,116,4.0
251,80,3.0
251,138,4.0
251,179,2.5
251,173,4.0
251,78,5.0
251,85,4.5
251,60,3.5
251,198,3.5
252,2,2.0
252,157,4.5
252,14,4.0
252,183,2.5
252,194,5.0
252,92,3.5
252,151,5.0
252,31,3.0
252,19,2.5
252,158,3.0
252,17,4.0
252,136,3.5
252,106,3.5
252,187,4.0
252,42,3.0
252,50,3.0
252,64,5.0
252,154,4.5
252,46,2.5
252,47,3.0
252,8,2.5
252,167,4.0
252,127,3.0
252,193,5.0
252,85,5.0
252,23,3.0
252,25,3.5
252,104,5.0
252,147,4.0
252,100,3.5
252,105,5.0
252,98,2.5
252,122,3.5
252,36,4.0
252,88,4.0
252,181,5.0
252,174,3.5
252,80,4.0
252,91,3.0
252,182,4.5
253,52,3.5
253,59,5.0
253,90,3.5
253,166,5.0
253,163,3.5
253,21,3.0
253,87,5.0
253,116,4.5
253,25,4.0
253,135,4.0
253,66,3.5
253,6,3.5
253,156,2.0
253,16,5.0
253,143,3.0
253,187,4.0
253,175,3.0
253,96,4.0
253,192,5.0
253,44,3.0
253,1,4.0
253,136,3.5
253,4,3.5
253,2,2.0
253,84,4.5
253,99,4.0
253,79,3.0
253,8,4.0
253,146,4.5
253,145,4.5
253,183,2.5
253,18,4.0
253,45,4.5
253,49,4.0
253,196,4.0
253,159,4.5
253,128,5.0
253,47,3.0
253,138,3.0
253,56,4.0
253,89,3.5
253,182,3.5
253,40,5.0
253,154,5.0
253,170,3.5
254,39,5.0
254,114,5.0
254,8,3.5
254,160,5.0
254,10,4.0
254,138,4.0
254,31,3.0
254,80,3.5
254,75,3.0
254,28,4.0
254,90,4.0
254,175,3.5
254,47,3.0
254,152,4.0
254,133,2.5
254,43,4.0
254,26,3.0
254,128,4.5
254,50,3.0
254,155,3.5
254,40,4.5
254,157,4.5
254,87,4.5
254,117,5.0
254,169,3.5
254,141,5.0
254,100,3.0
254,115,4.5
254,30,2.5
254,142,4.0
254,17,4.5
254,178,2.5
254,64,4.5
254,94,4.5
254,37,3.0
254,62,3.5
254,126,5.0
254,49,2.5
254,104,4.5
254,11,4.0
254,92,4.5
254,16,5.0
254,123,3.5
254,187,2.5
254,184,4.0
254,134,3.5
254,24,4.5
254,83,4.0
254,135,3.0
254,145,5.0
254,148,4.5
254,137,3.0
255,35,2.5
255,115,5.0
255,196,4.0
255,51,3.0
255,75,3.5
255,161,4.0
255,110,5.0
255,104,4.5
255,112,3.0
255,97,4.5
255,22,3.5
255,126,5.0
255,7,4.5
255,189,4.0
255,27,3.0
255,83,3.5
255,144,4.5
255,124,4.5
255,157,5.0
255,100,3.5
255,79,2.5
255,128,5.0
255,74,3.5
255,176,2.5
255,15,3.0
255,136,2.5
255,11,5.0
255,49,3.0
255,23,3.5
255,180,3.5
255,151,3.5
255,147,5.0
255,139,5.0
255,45,3.5
255,165,5.0
255,81,5.0
255,13,4.5
255,137,3.0
255,8,3.5
255,164,5.0
256,176,3.0
256,112,3.0
256,190,4.0
256,131,3.5
256,135,4.5
256,46,2.5
256,197,4.0
256,95,3.5
256,175,3.5
256,179,3.5
256,12,2.5
256,55,4.5
256,26,3.0
256,118,4.0
256,48,5.0
256,57,4.5
256,183,3.5
256,82,3.0
256,19,3.5
256,53,4.5
256,127,4.0
256,181,5.0
256,147,4.0
257,177,5.0
257,30,3.5
257,75,3.0
257,2,3.0
257,62,3.5
257,169,3.5
257,85,4.0
257,46,4.0
257,100,1.0
257,59,4.0
257,96,5.0
257,103,3.0
257,12,3.5
257,40,3.5
257,37,3.0
257,154,5.0
257,64,4.5
257,160,4.0
257,172,3.5
257,67,4.0
257,109,5.0
257,175,4.0
257,147,4.5
257,161,4.0
257,80,5.0
257,53,4.5
257,168,3.5
257,70,2.0
257,105,3.5
257,3,4.0
257,107,4.5
257,106,3.0
257,97,4.5
258,3,3.0
258,161,3.5
258,178,3.0
258,102,4.5
258,11,4.0
258,179,3.0
258,115,4.0
258,33,5.0
258,170,3.0
258,177,4.0
258,58,3.5
258,19,3.5
258,164,4.0
258,30,3.5
258,187,4.0
258,41,3.5
258,126,5.0
258,18,5.0
258,47,2.5
258,138,4.0
258,84,4.5
258,43,4.0
258,66,4.0
258,175,3.5
258,197,3.0
258,73,3.0
258,181,4.0
258,74,4.5
258,191,3.0
258,146,4.0
258,67,4.5
258,28,4.5
258,31,2.5
258,176,3.0
258,52,3.0
258,23,3.5
258,143,4.5
258,128,4.5
258,166,4.0
258,193,4.5
258,133,3.5
258,10,4.5
258,121,3.0
258,123,4.5
258,169,3.0
258,29,3.0
258,59,3.5
258,159,4.0
258,100,4.0
258,48,4.0
258,22,4.5
258,183,3.0
258,62,3.0
258,112,3.0
258,95,4.5
258,113,3.5
258,37,2.5
258,114,5.0
259,49,3.0
259,197,4.0
259,54,3.0
259,186,3.5
259,82,3.5
259,12,3.5
259,146,4.0
259,4,3.5
259,40,3.0
259,88,4.0
259,65,4.5
259,45,4.5
259,90,5.0
259,119,4.0
259,52,2.5
259,165,3.0
259,15,3.0
259,101,3.5
259,98,3.5
259,192,4.5
259,75,1.5
259,130,3.0
259,17,4.0
259,58,3.0
259,48,4.5
259,161,4.5
259,50,3.0
259,86,3.5
259,169,3.0
259,113,4.5
259,7,4.5
259,171,3.0
259,18,3.5
259,63,5.0
259,155,5.0
259,136,3.0
259,74,3.0
259,143,3.5
259,42,4.0
259,37,2.5
259,141,4.5
259,196,4.5
259,184,4.5
259,29,2.5
259,178,2.5
259,105,5.0
259,133,3.0
259,137,3.5
259,5,3.0
259,44,4.0
259,83,4.0
259,95,5.0
259,10,5.0
259,175,3.0
259,27,3.0
259,60,5.0
259,2,2.5
259,182,3.5
259,1,2.0
259,158,2.5
259,100,3.0
259,31,2.5
259,177,2.5
259,148,4.0
259,19,3.0
259,6,4.0
259,122,3.5
259,99,2.5
259,73,1.5
260,65,4.0
260,89,2.5
260,163,4.0
260,117,5.0
260,123,4.5
260,40,3.5
260,197,4.5
260,138,4.5
260,93,2.5
260,58,4.0
260,37,3.5
260,74,3.5
260,164,4.0
260,45,5.0
260,100,2.0
260,66,4.5
260,42,4.0
260,95,4.5
260,6,4.5
260,111,4.5
260,77,4.0
260,190,4.0
260,11,5.0
260,118,3.0
260,106,4.5
260,139,3.5
260,59,4.0
260,103,4.5
260,33,5.0
260,161,3.5
260,91,5.0
260,54,4.5
260,104,4.0
260,108,5.0
260,107,2.0
260,177,3.5
260,116,4.5
260,114,4.0
260,186,4.0
260,119,5.0
260,94,3.5
260,87,5.0
260,84,4.0
260,173,4.5
260,35,4.0
260,136,4.0
260,53,4.5
260,63,4.0
260,56,4.0
260,49,2.5
260,146,3.5
260,50,3.5
260,160,4.5
260,171,5.0
260,141,5.0
260,105,3.5
260,96,3.5
260,79,2.0
260,55,3.5
261,199,3.5
261,160,4.5
261,106,3.0
261,14,5.0
261,52,2.0
261,56,4.0
261,87,4.5
261,142,4.5
261,41,4.0
261,169,5.0
261,99,2.5
261,133,4.0
261,111,5.0
261,47,2.0
261,114,4.0
261,7,4.5
261,178,3.5
261,53,4.0
261,190,4.0
261,146,4.5
261,171,4.0
261,45,5.0
261,70,2.0
261,175,2.5
261,145,5.0
261,40,3.5
261,165,3.5
261,103,3.5
261,148,4.5
261,51,3.5
261,39,4.5
261,198,3.5
261,82,4.0
261,120,3.0
261,63,5.0
261,34,4.0
261,125,4.5
261,81,5.0
261,157,4.5
262,17,3.5
262,22,4.5
262,6,3.5
262,3,2.5
262,14,4.0
262,85,5.0
262,24,5.0
262,81,5.0
262,92,5.0
262,52,3.0
262,39,5.0
262,55,5.0
262,79,2.0
262,200,4.5
262,93,4.5
262,160,4.0
262,193,3.0
262,150,5.0
262,115,5.0
262,122,3.5
262,87,4.5
262,45,4.5
262,75,3.0
262,78,5.0
262,26,3.0
262,144,5.0
262,41,3.5
262,190,4.0
262,42,3.5
262,107,2.5
262,31,3.0
262,137,3.5
262,159,3.5
262,105,5.0
262,174,3.5
262,175,4.0
262,142,4.5
262,161,5.0
262,121,4.5
262,72,4.0
262,64,4.0
262,30,3.0
262,38,4.0
262,114,4.5
262,25,4.0
262,11,4.5
262,35,3.0
262,98,2.5
262,181,5.0
262,153,5.0
262,123,4.0
262,44,4.5
262,198,3.5
262,186,3.5
262,113,3.5
262,47,2.5
262,182,4.0
262,148,3.5
262,126,5.0
262,89,2.5
262,180,3.5
262,199,4.5
262,95,4.5
262,18,4.0
262,46,3.5
262,154,3.5
262,77,4.0
262,101,3.5
262,173,5.0
262,29,3.5
263,22,4.5
263,91,4.0
263,155,5.0
263,127,3.5
263,5,3.5
263,160,4.0
263,152,3.5
263,107,2.0
263,44,3.0
263,94,4.0
263,65,4.0
263,50,2.5
263,132,4.0
263,72,4.0
263,134,3.5
263,7,5.0
263,126,5.0
263,82,2.5
263,43,5.0
263,14,4.0
263,167,2.5
263,62,4.0
263,79,3.0
263,68,3.0
263,115,3.5
263,111,4.5
263,87,5.0
263,11,2.5
263,70,3.5
263,169,3.0
263,118,2.5
263,171,4.5
263,21,3.0
263,86,4.5
263,142,4.5
263,9,4.0
263,34,3.5
263,195,5.0
263,3,2.5
263,147,3.5
263,196,4.0
263,78,5.0
263,98,3.0
263,52,4.0
263,121,3.0
263,158,3.5
263,100,2.5
263,10,3.5
263,172,4.0
263,97,5.0
263,180,4.0
263,191,3.0
263,188,3.5
263,109,5.0
263,105,4.5
263,88,5.0
263,164,3.5
263,89,3.0
263,67,2.5
263,189,5.0
263,184,3.5
263,73,3.5
263,69,3.0
263,200,4.5
263,116,4.5
264,82,3.5
264,131,4.0
264,30,2.5
264,6,3.5
264,33,3.0
264,28,3.5
264,63,5.0
264,20,3.0
264,46,4.0
264,96,3.5
264,17,4.0
264,40,4.5
264,147,4.5
264,61,3.0
264,23,5.0
264,193,3.5
264,3,3.5
264,4,3.5
264,88,3.0
264,159,3.0
264,19,3.0
264,189,4.0
264,150,5.0
264,161,4.0
264,118,4.5
264,162,4.0
264,85,4.5
264,171,3.5
264,195,4.0
264,157,4.0
264,32,2.5
264,15,2.0
264,36,3.5
264,52,4.5
264,21,3.5
264,48,5.0
264,24,4.5
264,164,4.5
264,1,3.5
264,111,4.5
264,60,5.0
264,54,4.5
264,13,3.5
264,166,5.0
264,100,3.0
264,83,4.5
264,136,4.0
264,50,3.5
264,122,3.5
264,51,3.5
264,127,2.5
264,165,4.0
264,121,3.5
264,74,3.5
264,16,5.0
264,114,4.0
264,149,3.5
264,130,4.0
264,2,3.5
264,173,5.0
264,192,4.0
264,151,4.5
264,68,5.0
264,37,3.0
264,49,2.0
264,170,2.5
264,185,4.5
264,154,3.5
264,144,4.5
264,155,4.5
264,59,5.0
264,42,4.5
264,102,5.0
264,200,3.5
264,108,5.0
264,76,4.0
264,38,4.0
264,77,2.0
265,89,2.0
265,189,4.0
265,62,2.5
265,136,3.0
265,2,2.5
265,168,5.0
265,175,3.0
265,65,5.0
265,73,2.0
265,42,3.0
265,17,4.5
265,16,4.0
265,190,4.5
265,127,4.0
265,200,4.5
265,199,4.5
265,159,3.5
265,111,5.0
265,21,3.0
265,173,5.0
265,115,4.0
265,4,3.0
265,181,5.0
265,23,4.0
265,82,4.0
265,151,4.0
265,93,3.5
265,156,2.5
265,188,3.0
265,146,3.5
265,68,3.0
265,176,4.0
265,116,4.5
265,92,4.0
265,123,2.5
265,95,4.5
266,49,3.0
266,59,3.5
266,151,4.0
266,44,3.5
266,11,4.0
266,177,4.0
266,91,3.5
266,105,4.5
266,120,3.0
266,119,5.0
266,84,4.5
266,104,4.0
266,191,3.5
266,188,4.0
266,116,5.0
266,40,4.5
266,37,3.5
266,99,4.0
266,108,5.0
266,7,5.0
266,36,5.0
266,82,3.0
266,98,2.0
266,162,3.5
266,39,5.0
266,103,4.0
266,94,4.0
266,4,2.0
266,112,2.5
266,170,2.5
266,45,3.0
266,176,4.5
266,152,2.5
266,48,4.5
266,56,4.0
266,25,4.0
266,5,2.5
266,101,4.0
266,121,3.5
266,169,5.0
266,70,3.0
266,87,5.0
266,51,3.0
266,6,3.0
266,128,4.5
266,163,4.0
266,41,4.5
266,78,5.0
266,141,5.0
266,72,2.0
266,199,4.0
266,200,4.5
266,125,4.5
266,156,2.5
266,111,4.5
266,172,4.5
266,154,5.0
266,148,4.5
266,16,5.0
266,194,4.5
266,28,4.0
266,18,3.5
266,83,4.5
266,123,2.0
266,75,2.5
266,184,4.0
266,61,3.0
267,162,3.5
267,41,5.0
267,87,4.5
267,200,4.5
267,80,2.5
267,176,3.0
267,159,2.5
267,110,5.0
267,157,5.0
267,32,4.5
267,154,5.0
267,34,3.5
267,136,3.5
267,73,2.5
267,88,3.0
267,96,5.0
267,177,4.5
267,33,3.5
267,95,4.0
267,145,4.5
267,122,3.5
267,17,4.5
267,5,3.5
267,115,2.5
267,182,4.5
267,107,3.0
267,64,4.5
267,54,4.5
267,84,4.5
267,60,4.5
267,81,4.5
267,163,3.5
267,180,4.0
267,72,3.5
267,143,5.0
267,186,4.0
267,148,4.5
267,85,5.0
267,50,3.5
268,59,5.0
268,182,4.0
268,152,3.5
268,157,4.5
268,61,4.0
268,64,5.0
268,126,4.5
268,145,5.0
268,121,3.5
268,5,3.5
268,81,4.0
268,131,5.0
268,25,3.5
268,99,3.5
268,38,3.0
268,160,4.5
268,83,5.0
268,21,2.5
268,136,2.5
268,194,4.5
268,119,4.5
268,155,4.0
268,69,3.5
268,18,3.0
268,116,3.5
268,100,4.0
268,50,3.5
268,71,4.0
268,37,3.5
268,94,3.5
268,16,5.0
268,122,3.5
268,195,5.0
268,58,1.5
268,163,2.5
268,1,3.0
268,84,4.5
268,92,3.5
268,159,3.5
268,124,4.0
268,144,4.0
268,186,4.0
268,70,3.5
268,82,2.5
268,125,3.0
268,190,4.0
268,138,4.5
268,52,3.0
268,49,3.5
268,31,3.0
268,76,3.5
268,170,2.0
268,174,4.0
268,135,1.5
268,130,4.0
268,73,3.5
269,3,3.0
269,77,3.5
269,67,3.5
269,53,5.0
269,37,3.5
269,76,5.0
269,7,5.0
269,8,3.5
269,167,3.0
269,165,4.5
269,108,4.5
269,21,3.5
269,95,4.5
269,120,2.0
269,38,3.5
269,115,3.5
269,161,4.5
269,98,2.0
269,143,4.5
269,41,5.0
269,153,4.5
269,114,4.0
269,81,5.0
269,28,4.5
269,71,3.5
269,117,4.5
269,176,4.0
269,51,3.5
269,156,3.0
269,175,3.5
269,73,3.0
269,42,3.5
269,151,3.0
269,33,3.0
269,83,5.0
269,5,2.5
269,32,3.5
269,14,3.5
269,84,3.5
269,142,5.0
269,123,3.5
269,188,4.5
269,196,3.0
269,178,4.5
269,97,5.0
269,141,4.5
269,194,5.0
269,112,3.0
269,166,4.5
269,102,4.5
269,46,2.5
269,162,3.0
269,9,4.5
269,170,3.0
269,152,3.5
269,145,5.0
269,11,4.0
269,131,3.5
269,15,3.5
269,34,4.0
269,128,4.5
269,17,4.0
269,18,4.0
269,36,5.0
270,183,4.0
270,61,3.0
270,24,5.0
270,194,5.0
270,93,3.5
270,92,3.5
270,87,5.0
270,21,3.0
270,106,3.0
270,88,2.5
270,18,4.0
270,127,3.5
270,103,3.5
270,140,4.0
270,16,4.5
270,135,5.0
270,107,2.5
270,165,4.0
270,102,4.5
270,178,4.5
270,40,3.5
270,141,4.5
270,23,4.0
270,54,3.5
270,115,4.5
270,41,5.0
270,30,3.5
270,67,3.5
270,59,5.0
270,62,4.5
270,15,3.5
270,166,5.0
270,143,5.0
270,7,4.0
270,14,4.5
270,200,4.5
270,58,2.5
270,123,1.5
270,11,4.5
270,162,3.0
270,57,5.0
270,60,5.0
270,180,4.5
270,36,3.5
270,129,4.0
270,82,4.5
270,83,4.5
270,100,3.5
270,182,4.5
270,5,3.0
270,131,5.0
270,75,2.5
270,189,4.5
270,167,2.0
270,184,4.0
270,179,3.5
270,190,4.5
270,161,4.5
270,52,3.5
270,10,2.0
270,177,4.0
270,172,4.0
270,126,4.5
270,2,3.0
270,90,4.5
270,193,3.5
270,95,3.5
270,150,4.5
270,43,3.5
270,152,3.5
270,55,3.5
270,39,5.0
270,137,3.0
270,118,5.0
270,81,5.0
270,96,2.5
270,80,2.5
270,37,3.0
270,35,2.0
270,72,2.0
271,156,3.5
271,66,4.5
271,86,4.0
271,51,3.5
271,84,4.5
271,67,3.5
271,101,3.5
271,31,2.5
271,167,4.5
271,74,2.5
271,116,5.0
271,8,3.0
271,115,3.5
271,155,5.0
271,192,4.5
271,172,5.0
271,132,3.5
271,104,4.0
271,53,4.5
271,48,5.0
271,29,4.5
271,11,4.5
271,100,3.5
271,28,4.5
271,182,5.0
271,52,3.5
271,146,3.0
271,77,3.5
271,55,4.0
271,152,3.0
271,78,4.5
271,93,4.5
271,119,4.5
271,14,4.5
271,166,4.0
271,161,3.5
271,59,4.0
271,174,4.5
271,65,5.0
271,56,4.0
271,131,4.5
271,7,4.5
271,80,4.5
271,4,3.0
271,165,5.0
271,47,3.5
271,198,2.5
271,176,3.0
271,128,3.5
271,178,4.5
271,196,3.5
271,118,2.0
271,194,4.5
271,43,4.0
271,126,4.0
271,123,4.5
271,144,4.5
271,191,3.0
271,64,4.5
271,20,2.5
271,177,4.0
271,1,4.0
271,189,4.5
271,13,5.0
271,3,1.5
271,71,3.5
271,139,4.5
271,170,3.0
272,95,5.0
272,56,4.0
272,166,5.0
272,49,3.5
272,109,4.5
272,190,5.0
272,96,4.5
272,20,4.0
272,72,3.5
272,107,4.0
272,168,4.5
272,6,4.0
272,77,2.0
272,9,5.0
272,31,3.0
272,78,5.0
272,37,4.0
272,68,3.5
272,117,5.0
272,53,5.0
272,186,4.0
272,163,4.5
272,175,3.0
273,29,3.5
273,23,4.0
273,186,3.5
273,61,2.5
273,117,5.0
273,149,4.5
273,178,3.0
273,143,4.5
273,70,2.0
273,6,3.5
273,180,4.0
273,145,5.0
273,123,4.0
273,17,4.0
273,188,2.5
273,40,4.5
273,56,4.5
273,102,4.5
273,174,4.5
273,97,4.0
274,120,2.5
274,106,3.5
274,45,4.5
274,4,4.0
274,148,3.0
274,12,3.5
274,169,3.0
274,17,2.5
274,72,3.5
274,182,3.5
274,73,3.0
274,185,5.0
274,123,2.5
274,52,4.0
274,69,2.5
274,7,5.0
274,172,3.5
274,70,2.0
274,49,3.5
274,61,2.0
274,177,3.5
274,115,2.5
274,1,3.5
274,167,4.0
274,195,4.5
274,145,4.0
274,112,3.5
274,144,4.0
274,126,5.0
274,60,5.0
274,13,4.5
274,74,4.0
274,94,3.5
274,23,3.5
274,154,4.5
274,95,5.0
274,117,4.5
274,121,3.0
274,140,4.0
274,42,2.5
274,96,5.0
274,160,5.0
274,142,4.5
274,139,4.5
274,38,3.0
274,83,3.5
274,89,2.5
275,197,3.5
275,75,2.5
275,38,2.5
275,173,4.5
275,193,4.0
275,127,2.5
275,200,5.0
275,139,5.0
275,105,5.0
275,93,3.5
275,111,5.0
275,23,3.0
275,155,5.0
275,65,5.0
275,36,4.0
275,86,5.0
275,92,3.5
275,166,5.0
275,120,3.0
275,116,5.0
275,196,4.0
275,175,3.5
275,43,4.5
275,11,4.0
275,88,3.5
275,130,3.0
275,161,3.5
275,198,3.0
275,154,4.5
275,176,3.5
275,180,3.0
275,162,3.5
275,41,5.0
275,147,3.5
275,186,3.0
275,53,4.5
275,102,4.5
275,21,3.0
275,108,5.0
275,29,5.0
275,129,3.5
275,140,3.5
276,2,2.5
276,66,3.0
276,141,5.0
276,171,3.0
276,43,4.0
276,190,4.5
276,59,4.0
276,176,3.0
276,182,4.5
276,86,4.0
276,126,5.0
276,30,2.5
276,84,4.5
276,96,3.5
276,198,3.5
276,102,5.0
276,134,1.5
276,169,3.5
276,101,2.0
276,57,5.0
276,148,3.5
276,90,5.0
276,105,5.0
276,177,3.5
276,28,3.5
276,58,4.0
276,164,5.0
276,165,5.0
276,117,4.0
276,40,4.0
276,49,3.0
276,1,2.5
276,130,3.0
276,193,4.0
276,127,3.0
276,37,3.5
276,19,3.0
276,79,3.0
276,62,4.5
276,104,4.5
276,78,5.0
276,54,5.0
276,139,4.5
276,25,4.5
276,170,2.5
276,7,5.0
276,5,2.5
276,8,3.5
276,76,3.5
276,31,3.0
276,159,4.0
276,48,4.0
276,174,4.0
276,18,4.5
276,65,4.5
276,116,4.5
277,104,5.0
277,3,4.0
277,179,3.5
277,153,4.5
277,77,3.0
277,88,5.0
277,100,2.5
277,96,4.0
277,54,5.0
277,78,5.0
277,110,5.0
277,159,2.5
277,151,4.0
277,123,4.5
277,163,2.5
277,158,3.0
